1.122304 -0.0020418074151796056  -0.004941977592681397 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.130496 -0.006553183240844924  -0.007519906627695747 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.138688 -0.00832550944890249  -0.008164388884746018 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.14688 0.01987058994246726  -0.00574758041729726 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.1550719999999999 -0.00961447396062974  -0.00574758041729726 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.1632639999999999 0.0029529301456219653  -0.005586459852459626 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.171456 -0.00832550944890249  -0.005264218722656092 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.179648 -0.003975254201728697  -0.005908700982092166 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.18784 -0.006069821546844364  -0.005586459852459626 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.196032 -0.006069821546844364  -0.005908700982092166 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.204224 -0.009936715088138832  -0.005586459852459626 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.212416 -0.0028474102436624148  -0.005586459852459626 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.220608 -0.003491892505672725  -0.005586459852459626 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.2288 -0.004619736462535377  -0.005425339287579243 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.2369919999999999 -0.009453353396811862  -0.004780857027629814 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.2451839999999998 -0.013642488042405611  -0.004941977592681397 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.253376 -0.007681027192022014  -0.005425339287579243 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.261568 -0.011225679596489277  -0.006875424369965475 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.26976 -0.022987480612270912  -0.004941977592681397 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.277952 0.0018250861766186182  -0.006069821546844364 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.286144 -0.004619736462535377  -0.005264218722656092 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.294336 -0.002525169112398738  -0.00510309815769015 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.302528 -0.012675764665169245  -0.005586459852459626 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.3107199999999999 0.004725256386970749  -0.004941977592681397 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.3189119999999999 -0.0033307719402347257  -0.005425339287579243 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.3271039999999998 0.000697242209756639  -0.004780857027629814 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.335296 0.005047497522333594  -0.0038141336364196903 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.343488 -0.02024843108022985  -0.005586459852459626 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.35168 -0.017831622659801396  -0.00574758041729726 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.359872 0.024543086546186067  -0.003653013071067706 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.368064 -0.01831498434462599  -0.0038141336364196903 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.376256 -0.029432302994600566  -0.005425339287579243 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.384448 -0.022987480612270912  -0.005586459852459626 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.3926399999999999 -0.021537395567361114  -0.006069821546844364 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.4008319999999999 -0.011709041286426733  -0.005586459852459626 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.4090239999999998 -0.010581197342650905  -0.006069821546844364 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
